AAN,ACIW,ACLS,ACXM,ADBE,ADI,ADP,ADSK,AGYS,AMD,ARRS,ASGN,ATU,ATVI,AVID,AZPN,BBOX,BBSI,BCOR,BHE,BLKB,CA,CACI,CALD,CAMP,CCMP,CCRN,CDNS,CERN,CEVA,CHKP,CMTL,CPSI,CRAY,CREE,CRM,CRUS,CSGS,CTG,CTSH,CTXS,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,DSPG,EA,EFII,EPAY,ETN,FISV,FNSR,FORM,GHM,HHS,HSII,HSTM,IDTI,INTC,IPG,ITW,IVAC,JBL,JCOM,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDCA,MDRX,MGRC,MIND,MOSY,MPWR,MRVL,MSCC,MSFT,MU,MXIM,NATI,NSP,NTAP,NTCT,NUAN,NVDA,NVEC,OCLR,OMC,OMCL,ORCL,PDFS,PEGA,PLAB,PLUS,PLXS,PNR,POWI,PRFT,PRGS,QCOM,QSII,RCII,RHI,RHT,RMBS,RSYS,SANM,SCSC,SGMS,SIGM,SLAB,SMTC,SNPS,SNX,SONS,SPA,SPRT,STX,SXI,SYNA,SYNT,TBI,TECD,TNC,TTEC,TTWO,TWIN,TXN,TZOO,UIS,UTEK,VDSI,VECO,VRNT,VRSN,VSAT,XLNX,YHOO,ZBRA
19.93131848,8.786666667,14.4,17.8,33.38,32.40344149,41.5772013,41.08,5.37,8.26,12.42,8.6,27.22616404,11.15806804,17.82,13.91,34.19525284,13.44996098,8.27,19.58,24.39186548,20.67718929,52.46,6.41,3.35,29.93019367,8.3,8.58,23.855,24.48,45.18,21.68805368,36.99791872,7.66,65.46,35.9625,18.48,18.44642822,10.5387484,37.295,54.12360557,12.44210014,33.31925406,19.79333333,27.36,28.70714872,35.63962998,26.62009129,8.38,16.04,14.53,21.13,42.37951607,30.38,34.76,9.51,21.1516079,10.26508597,25.31602811,6.8,6.85,17.28829454,9.656730861,48.1515125,14.94,19.08408814,25.7788253,27.41843435,36.58768109,22.6570963,17.7673111,15.8239484,22.33445394,31.05469059,11.33,48.40374052,60.90094166,29.42752947,10.27743716,20.63,21.6619336,11.2,64.6,14.70135891,19.42070376,24.74,23.76210601,9.63,21.01861278,22.90784931,26.71710021,54.0580045,25.53,20.51,21.74463196,55.1194688,14.39,38.29411872,13.93,28.9575077,5.53,17.66348054,5.99,11.76470588,29.55,32.66576725,38.32903348,12.69,28.75567014,44.76508868,32.26327819,26.18307633,29.26117383,45.54,21.11,8.86,13.34,33.47,10.06,14.8,49.81,23.33,26.44,33.84863093,15,8.41,20.28,10.60514794,28.76415371,31.03,27.69,17.65,46.33,35.31201332,20.50345753,13.15,27.29747394,28.65967603,47.16,26.56,20.17,8.35,47.57,35.18,30.17450655,43.17,26.39473387,16.75,38.79
20.2456616,8.856666667,14.68,18.16,33.79,33.04551761,41.78290174,41.44,5.48,8.2,12.5,8.81,27.62406194,10.89857808,18,13.97,33.92962425,13.66473082,8.29,19.69,24.70600314,20.82570861,52.95,6.35,3.32,31.03208759,8.39,8.82,24.2225,25.02,46.2,21.67268843,37.94819428,7.76,63.77,36.6175,18.93,18.58979424,10.79714153,37.505,54.42753597,12.82826676,33.49056128,20.54666667,27.84,29.25404293,35.96063719,27.1280365,8.24,15.95,14.97,21.41,42.53060896,30.96,34.62,10.25,21.91646515,10.38244594,25.40178701,7.18,6.88,17.11776651,9.630701937,48.32422237,15.26,19.38383822,25.79642177,28.26833191,37.07589976,22.60991368,17.75795989,16.042753,22.36381562,31.11346348,12.09,50.60303746,60.78298692,30.26107793,10.33871186,20.82,21.74502502,11.15,64.6,14.75676604,19.81944896,24.77,23.85482795,9.71,21.23925918,23.14935659,26.7882036,54.85107655,25.34,20.76,21.93056297,56.00383487,14.7,38.28557855,13.93,29.06431057,5.79,17.93816949,6.33,12.01882353,30.64,32.60405056,39.41101719,13.01,28.82177512,44.91180288,32.58713638,25.76517055,29.41246335,45.86,21.42,9.03,15.1,33.49,10.39,14.87,49.87,23.44,26.81,34.17324727,15.8,8.39,20.25,10.74072512,28.92835472,31.73,28.005,18.31,46.68,35.54226901,20.57154302,13.03,27.02729416,29.13904934,48.8,27.11,23.26,8.49,47.93,35.13,30.71184809,42.7,27.0783139,16.81,38.67
20.42739121,8.885,14.5,18.36,33.985,33.58486155,41.87396704,41.735,5.565,8.15,12.535,8.85,27.58924588,10.86150809,17.975,14.005,33.49133709,13.60208961,8.275,19.78,24.75681953,20.91440765,52.955,6.315,3.335,30.9769929,8.38,8.995,24.31875,24.85,46.275,21.67652974,37.92070697,7.8,63.24,36.35,18.815,18.40819728,10.84328316,37.63,54.36355062,13.25210818,33.53814662,20.60333333,27.74,29.32120538,36.00761386,27.13744289,8.33,15.975,14.88,21.425,42.92875917,31.105,33.95,10.25,22.30833645,10.44112593,25.37605934,7.245,6.835,17.11878155,9.713126863,48.40625956,15.18,19.51100492,25.72163678,28.48542531,36.70255607,22.35040924,17.7673111,16.16965966,22.36381562,31.38246247,12.06,50.4829885,61.25934261,30.4408629,10.33314143,20.77,21.79487988,11.07,64.95,14.69674164,19.82851135,24.55,24.00655478,9.685,21.37001261,23.3437405,26.71710021,54.62514323,25.355,20.78,21.67258369,55.46238625,14.515,38.57167422,13.985,29.19686504,5.755,17.81799308,6.395,11.92941176,30.79,32.67017559,39.20994057,12.955,28.9473746,45.33900008,32.56963053,25.62444718,29.7684387,45.795,21.34,8.98,15.075,33.48,10.48,14.91,49.745,23.54,26.925,34.25194214,15.75,8.38,19.98,10.86123816,28.81727757,31.69,28.165,18.525,46.985,35.56529458,20.69798749,12.99,26.96673663,29.486809,50.26,27.52,23.04,8.405,48.545,35,30.76743514,42.51,27.1124929,16.6545,38.82
20.60912083,8.913333333,14.32,18.56,34.18,34.12420549,41.96503234,42.03,5.65,8.1,12.57,8.89,27.55442981,10.8244381,17.95,14.04,33.05304993,13.53944841,8.26,19.87,24.80763592,21.00310668,52.96,6.28,3.35,30.9218982,8.37,9.17,24.415,24.68,46.35,21.68037106,37.89321966,7.84,62.71,36.0825,18.7,18.22660032,10.88942479,37.755,54.29956528,13.67594959,33.58573196,20.66,27.64,29.38836783,36.05459052,27.14684928,8.42,16,14.79,21.44,43.32690937,31.25,33.28,10.25,22.70020776,10.49980592,25.35033167,7.31,6.79,17.1197966,9.79555179,48.48829675,15.1,19.63817162,25.64685179,28.70251871,36.32921239,22.09090481,17.77666232,16.29656633,22.36381562,31.65146147,12.03,50.36293954,61.73569831,30.62064786,10.327571,20.72,21.84473473,10.99,65.3,14.63671725,19.83757374,24.33,24.1582816,9.66,21.50076603,23.53812441,26.64599681,54.39920991,25.37,20.8,21.41460441,54.92093764,14.33,38.85776989,14.04,29.3294195,5.72,17.69781666,6.46,11.84,30.94,32.73630063,39.00886395,12.9,29.07297408,45.76619728,32.55212469,25.4837238,30.12441405,45.73,21.26,8.93,15.05,33.47,10.57,14.95,49.62,23.64,27.04,34.33063701,15.7,8.37,19.71,10.98175121,28.70620041,31.65,28.325,18.74,47.29,35.58832015,20.82443196,12.95,26.90617909,29.83456866,51.72,27.93,22.82,8.32,49.16,34.87,30.8230222,42.32,27.1466719,16.499,38.97
20.6385905,8.746666667,13.28,18.03,33.91,33.42220227,41.74861834,41.49,5.75,7.93,12.51,8.26,26.84816103,10.66689062,17.47,13.79,31.72490702,12.91303639,8.22,19.44,24.41958351,21.04023651,52.88,6.17,3.27,30.54312216,7.71,8.89,24.04,23.58,46.5,20.93515632,37.42986216,7.42,53.63,35.21,17.89,17.72959811,10.60334669,37.275,54.22358268,13.38396995,33.21456631,20.46666667,25.95,29.11971804,35.12288666,26.98694061,8.01,15.84,14.66,20.78,42.55511052,31,31.38,9.49,22.34138584,10.36679795,24.99014428,7.24,6.51,17.06092383,9.578644089,47.50385048,14.44,18.98417145,25.45329065,28.22214183,35.32405631,20.62824345,17.07532109,15.95523116,22.03104987,30.81507804,11.68,48.64383844,59.03181264,30.15484137,9.614556393,20.82,21.52898733,11.11,64.3,14.38738516,19.23945594,23.81,23.99812551,9.37,21.19022665,23.44387767,25.69498892,53.14504946,24.39,20.3,20.83356999,51.51883552,12.94,38.80652888,13.99,29.39453397,5.45,17.35445547,6.34,11.49647059,30.65,32.17203366,37.65877809,12.58,28.9539851,44.99810534,32.07946679,24.67349831,29.3857652,45.57,20.87,8.64,14.46,32.8,10.57,14.4,48.5,22.96,26.72,33.32727742,15.1,8.4,18.24,10.64280827,27.99144307,31.3,28.175,18.12,47.29,34.06863257,20.52291053,12.75,26.54283388,29.24177219,50.55,27.37,22.03,7.84,46.16,34.3,30.21156459,41.86,26.50581562,16.31,38.55
20.38318671,8.47,12.84,18,33.49,33.3280311,42.0743107,41.31,5.66,8.02,12.15,7.9,26.23141928,10.69469312,16.84,13.95,31.06083556,12.59088164,8.24,18.97,24.05000979,21.00723222,52.44,5.91,3.04,30.72906676,7.2,8.56,24.0375,23.22,45.82,20.53971448,37.07645389,7.41,52.36,32.9475,17.34,17.74871358,10.78791321,36.805,52.27602867,13.24268948,32.90050308,19.39333333,25.09,28.4289043,34.23033002,27.06219175,7.67,15.76,14.6,20.6,40.92167378,30.95,30.49,9.03,21.36878959,10.42156594,24.08109991,6.93,6.4,17.01220153,9.4832047,46.83028197,14.09,18.75708806,25.22453657,27.92652528,33.49562955,20.66598955,16.86959433,15.53512633,21.59062462,30.50312963,11.21,48.2212661,58.59628743,29.75441122,9.3861689,20.35,21.13845765,11.01,62.5,14.13805307,18.51446466,23.52,23.89908161,9.6,20.92054772,23.11990448,25.22392894,51.84478016,22.4,19.99,20.85123344,51.17591807,12.83,38.90901091,13.93,30.05032975,5.4,16.66282794,6.37,11.46352941,29,31.58131668,36.46189345,12.25,28.52430267,44.29905537,31.74685567,25.56048201,29.20777752,43.28,20.75,8.56,13.88,32.37,10.38,14.17,47.73,22.15,26.35,32.94363993,14.75,8.48,17.67,10.02517891,28.05905525,32.05,27.72,17.79,46.65,33.91205869,19.78369669,12.44,25.9558916,29.02776625,47.18,27.08,21.78,7.65,45.97,33.17,30.28568066,41.34,26.71088963,16.2295,38.18
19.77414692,8.346666667,12.84,17.93,33.27,33.19105486,42.03145644,41.5,5.33,7.54,12.01,7.92,26.1717346,10.42593567,16.99,13.97,31.00770985,12.59983038,8.16,18.53,24.09620651,20.88346612,51.63,6.02,3.07,29.73736223,7.15,8.51,24.0975,22.98,45.01,20.76457356,36.53456122,7.42,51.26,33.06,17.4,17.6722517,10.70485827,36.525,52.17205248,13.1390838,32.75774706,19.18666667,24.95,27.92998326,34.1911828,26.97753422,7.72,15.13,15.41,20.18,41.83639835,30.99,30.91,8.81,21.14216522,10.37462195,23.28354211,7.01,6.28,16.90663656,9.491881008,47.24478567,13.45,18.02133788,24.77582664,27.78795503,33.38075457,20.65655302,16.64516514,15.04500404,21.53190125,30.25899609,11.06,48.00037602,58.23334976,29.80344349,9.36945762,20.48,21.10522108,11,62.3,13.94412811,18.19728098,23.01,23.61880845,9.8375,21.35366843,23.05510985,24.85952405,51.42980059,22.77,19.92,20.65600588,51.23006293,12.76,38.8833904,13.88,30.24102214,5.55,16.21155323,6.42,11.44,27.39,31.3608999,34.96818143,12.15,28.43175569,44.21706803,32.36393682,25.15110492,29.24337506,42.76,20.55,8.37,13.62,32.01,10.13,14.19,47.52,21.7,26.23,33.07151909,14.35,8.44,18.27,10.00258272,28.21359738,28.55,27.58,17.72,46.27,35.29359286,19.48217526,12.15,26.46830152,29.02776625,46.73,27.1,21.78,7.41,44.51,34.28,29.84098422,41.51,26.72797913,15.965,37.83
20.00990426,8.486666667,12.96,18.02,34.03,33.68759373,42.44285732,41.05,5.54,7.68,12.2,8.01,27.26595383,10.53714565,17.24,14.11,31.167087,12.81460021,8.28,19.09,24.26251468,21.09799402,52.65,6.05,3.11,30.50180114,7.24,8.53,24.3,23.02,45.83,20.56297576,36.5267077,7.41,51.45,31.9575,17.94,17.69136717,10.85251149,37.135,51.74814956,13.48757563,33.03374203,19.02,25.11,28.2657955,34.37126002,26.996347,7.77,15.29,15.46,20.11,41.93848815,31.455,31.48,8.83,21.28380545,10.39026994,23.17205554,7.24,6.46,17.24769263,9.4832047,47.92698966,13.83,18.32108795,24.94299308,27.88957322,33.39032749,21.49640374,17.21558934,14.96623438,21.77658195,30.52573458,10.96,50.16125729,57.97021994,30.38365859,9.4697253,20.24,21.39604105,11.07,62.9,14.11958402,18.09759468,23.42,23.9222621,10.05,22.04829599,23.23771291,25.27725648,51.22692169,22.85,19.93,22.99036974,51.43761823,13.11,39.05419378,14.02,30.13869939,5.54,16.37342351,6.55,11.39294118,27.27,32.13676697,35.59056144,12.02,28.28632472,44.43713932,32.55212469,25.20227705,29.6616461,42.08,20.7,8.75,14.07,32.66,10.68,14.34,47.76,22.28,26.75,33.09119281,14.3,8.5,18.18,10.18335228,28.01076083,27.99,27.745,17.79,46.6,36.95143386,19.70588471,12.28,27.29747394,29.66122384,44.58,27.89,21.87,7.52,45.13,34.36,30.30420968,42.01,27.15521665,16.09,38.53
20.30460093,8.483333333,12.52,17.62,33.56,33.19961588,42.5885618,40.33,5.74,7.48,12.48,8.12,27.51464002,10.59275064,17.23,14.26,31.71605273,12.85039519,8.26,19.07,24.36414745,20.92472149,53.56,6.1,3.07,30.65331156,7.27,8.5,24.075,23.62,45.72,20.53971448,36.44031901,7.26,51.87,30.9925,17.78,17.93031054,11.11090462,36.675,49.54865325,13.58176261,33.34780526,19.44,25.23,27.59417103,34.68443779,27.11863011,7.78,15.375,15.31,19.89,42.15900211,31.445,30.01,8.91,21.58597127,10.49980592,23.81524731,7.25,6.54,17.49942449,9.448499468,47.41749554,13.42,17.94867119,24.89900191,27.85262115,33.33289,21.77949949,18.02914516,15.19379116,22.19743275,30.304206,10.81,50.61504236,61.12777771,30.4980672,9.3861689,20.04,21.36280448,11.03,60.4,13.86101741,17.93447164,23.69,23.98126697,9.975,21.59065901,23.25538418,25.38391158,49.5208946,22.83,19.8,22.2838319,51.06762834,12.6,39.20791683,13.93,30.03637665,5.42,15.90743332,6.51,11.70823529,27.4,32.30428373,35.24585867,11.78,28.00207326,44.46303006,32.34643097,25.54342463,30.10661528,40,20.64,8.48,14.77,32.78,10.67,14.26,47.62,21.98,26.75,32.91412935,14,8.56,17.67,10.16828815,28.4260928,28.4,27.55,18.39,46.9,36.97906454,19.7350642,12.22,29.29121436,29.08768791,45.05,28,21.73,7.38,44.71,34.21,30.1189195,42.09,27.32611166,16.02,38.62
20.26530804,8.743333333,13.68,17.19,33.52,33.29378704,41.5429179,40.88,5.71,7.49,12.58,8.28,27.60416705,10.51861065,17.42,14.45,32.52179277,13.33362732,8.3,19.86,24.83535395,19.34051544,54.59,6.16,3.14,31.38331628,7.49,8.56,24.0975,23.86,45.61,22.41612478,36.4795866,7.31,52.35,32.0725,17.92,18.63758292,11.23087286,36.61,50.79636752,13.6100187,33.76655624,19.80666667,26.12,28.19863305,35.83536608,27.53251138,7.89,15.34,15.65,20.07,42.71845419,31.445,31.41,9.08,21.90702247,10.54674991,24.18401059,7.29,6.5,17.66183214,9.52658624,47.86654121,13.36,18.03042121,25.05737012,27.89881123,35.46765004,21.78893601,18.71178395,15.79769185,23.10764494,30.86028795,11.06,51.90917014,61.56330292,30.58795968,9.5532817,20.25,21.76995245,11.04,60,13.92565906,18.13384424,24.28,24.25943281,9.95,21.65603572,26.35963632,26.12160929,50.87649451,23.45,19.88,22.81373528,54.21705444,12.8,39.5751441,13.93,30.28753248,5.65,16.23607903,6.59,11.76470588,27.73,32.4982505,35.65758698,12.16,28.43175569,44.75645844,32.82346533,26.10631812,29.98202391,42.19,20.63,8.67,15.34,34.13,10.77,14.36,44.2,22.13,26.88,33.60270947,14.2,8.63,18.24,10.31139739,29.1118735,28.55,28.11,18.49,47.57,38.18560438,20.96060294,12.41,30.17628604,29.378736,45.86,28.58,22.01,7.53,45.67,35.15,30.53582241,43.3,27.48846192,15.5725,39.13
20.53053505,8.836666667,13.84,17.22,33.85,33.54205647,41.70576408,40.77,5.77,7.75,12.6,8.42,28.0120124,10.40740067,17,14.38,32.2473099,13.30678109,8.55,19.52,24.83535395,19.59629871,56.04,6.13,3.13,31.46595832,7.51,8.71,24.22,24.2,46.74,23.23026975,35.97696151,7.32,51.67,32.06,21.29,18.67581386,10.90788145,36.585,51.85212574,13.57234391,33.97593173,19.41333333,26.3,29.12931267,35.89017219,27.6359817,7.83,15.08,15.74,20.37,43.47391868,31.435,32.13,9.12,21.53875786,10.30420596,24.05537224,7.15,6.59,17.66183214,9.604673013,47.7456443,13.32,18.72075472,24.85501074,27.94500132,35.61124376,21.64738814,18.51540841,15.70141783,23.21530444,30.77891011,11.11,49.73868495,59.7395411,30.9638737,9.547711273,20.92,21.32125877,11.04,60.3,13.86101741,18.36946641,23.68,24.33529622,10.59,21.64786363,25.90607386,25.96162665,51.0240428,24.11,20.54,22.74958908,54.14486129,12.65,39.49828258,13.88,30.62240691,5.78,16.47643186,6.75,12.00470588,27.95,32.285496,35.95441437,12.14,28.53091317,47.38005338,32.64840685,26.34512143,28.08645517,41.38,20.95,8.68,15.48,33.95,10.49,14.37,44.64,22.22,27.48,32.81576077,14.45,8.66,18.36,10.54489142,29.45959329,28.57,27.65,18.26,47.33,38.60927486,21.1065004,12.82,30.83776066,29.75538646,48.49,28.68,24.46,7.42,44.75,35.1,30.48023536,43.6,28.06950494,16.2,39.46
18.939173,8.583333333,13.96,17.01,32.49,32.78868716,41.0458085,39.97,5.56,7.49,12.35,7.77,26.7785289,10.38886567,16.5,14.21,31.14052414,12.85039519,8.19,18.82,24.02229176,19.29100901,55.37,6.13,3.07,31.35576893,7.19,8.48,24.1225,23.16,46.22,21.80357762,39.92728058,7.42,50.78,32.9025,20.72,18.40819728,10.51106342,35.815,50.99632173,13.1485025,33.17649804,18.12,24.95,28.72633799,37.5030377,27.75826481,7.56,15,14.88,22.9,42.57552848,30.665,32.36,8.61,21.22714935,9.944302031,23.01768952,7.04,6.28,17.42634104,9.301002231,47.24478567,12.98,17.99408787,23.65845094,27.19672194,34.73053558,20.28852855,18.2255207,15.39509139,22.25615611,29.96513164,10.64,47.66423893,58.03373404,30.14666932,9.363887194,20.84,20.93072909,11.06,57.5,13.52857462,17.36354101,22.35,23.39206115,10.37,21.11667785,25.02840106,25.15282555,49.82521295,23.27,20.14,22.08860433,51.46469066,13.27,38.27703838,13.5,29.76661668,5.67,16.4715267,6.54,11.55294118,27.14,31.70928588,35.08308236,11.45,28.21360923,46.37894478,33.89569853,25.50930987,27.38340385,41.06,20.61,8.46,14.87,36.68,10.12,13.93,43.65,21.74,26.84,32.13701751,13.9,8.61,17.13,10.39425011,32.0191973,28.36,27.125,17.04,46.4,36.77643953,20.85361146,12.41,30.01790479,29.44606104,46.08,27.65,23.41,7.33,43.24,34.2,31.26771864,42.79,27.50555142,15.83,38.27
18.850764,8.83,13.88,17.23,33.05,33.24242095,41.05437935,40.68,5.73,7.83,12.48,7.9,27.58427215,10.46300566,16.65,14.15,31.15823271,13.17254994,8.18,18.99,24.29023271,19.63755408,55.49,6.25,3.16,31.06652178,7.2,8.68,24.7125,24.17,44.55,21.75705505,40.75975338,7.48,50.49,32.285,21.03,18.58979424,10.91710977,36.475,50.53242796,13.41222604,33.02422496,19.02666667,25.74,28.79350044,38.67745433,27.41022828,7.49,15.59,14.98,22.93,44.08645745,30.885,33.3,8.55,21.90702247,9.756526068,22.97481006,6.96,6.38,17.42634104,9.274973307,46.19125544,13.75,18.35742129,24.28312554,27.30757815,35.53466044,19.9676867,18.40319381,15.64890472,22.90211315,30.61615441,10.98,47.91394077,58.58721399,29.80344349,9.324894207,21.11,20.9722748,11.02,58,13.54704366,17.22760515,22.49,23.37014505,10.54,21.10033367,24.92237347,25.17060139,50.47073671,22.92,20.33,22.23734914,52.41222573,13.88,38.3282794,13.92,29.79452289,5.79,16.76583629,6.59,12.16,27.04,32.06387672,35.36075959,11.69,28.3987032,46.7155244,34.94167296,25.36432215,27.90846749,41.32,20.49,8.46,15.03,36.21,10.32,13.93,44.48,21.84,27.13,32.84527134,13.75,8.56,16.62,10.54489142,32.21237496,28.46,27.885,17.06,46.91,37.15405887,20.82443196,12.48,30.34398383,29.13673563,47,28.33,22.54,7.57,43.26,34.46,31.17507355,43.4,27.51409617,16.12,38.9
19.40086446,9.23,14.24,17.36,33.51,33.96154621,41.92003537,42.16,5.72,8.22,12.78,8.31,28.2209088,10.7966356,16.9,14.4,32.3712699,13.39626852,8.35,19.65,24.71524249,20.0913631,56.36,6.53,3.2,31.2386927,7.31,8.77,25.0275,24.56,46.3,21.70277872,41.38803474,7.75,51.66,32.91,21.33,18.99121911,11.32315612,37.675,52.03608362,13.38396995,33.72848797,19.41333333,26.56,29.2444483,39.6639643,27.74885842,7.66,15.62,15.21,22.98,44.57240488,31.515,34.31,8.56,22.47358339,10.16337399,23.99534101,7.03,7.08,17.44258181,9.413794236,46.24306841,13.89,18.82067141,24.69664253,27.5015765,35.77398332,21.32654629,19.07648139,15.97273553,23.46977237,31.1541524,11.3,50.16125729,59.79398176,30.39183063,9.475295727,21.22,21.38773191,11.18,59.3,13.8148448,17.73509904,23.1,23.59562797,10.81,21.38635679,26.41265012,25.82830779,52.1214332,23.3,20.79,22.74865943,53.89218528,14.48,39.19083649,14.21,30.92007308,5.8,17.21220584,6.8,12.34352941,28.1,33.0478663,35.7341876,12.09,29.8563182,47.53539782,35.32680162,27.0103592,28.291141,41.99,20.93,8.94,15.66,36.19,10.54,14.28,44.89,22.16,27.78,33.81912036,14.4,8.52,17.73,10.50723109,33.1589455,28.84,28.825,18.21,48.18,38.64611577,21.55391931,13.12,31.50855183,30.07330425,49.45,29.34,23.93,7.95,42.82,34.66,31.63829901,44.96,28.39420545,16.38,40
19.20440001,9.166666667,10.96,17.56,33.43,34.03859534,41.92003537,43.41,5.59,8.29,12.44,8.52,27.52458747,10.8337056,17.14,14.58,35.8067329,13.19044743,8.42,19.84,24.77067855,20.39665281,55.5,6.44,3.17,31.65190292,7.25,8.83,24.6625,25.53,46.37,21.47791963,42.00060907,7.9,51.83,33.77,22.5,18.98166137,11.08321964,38.08,52.61195174,13.11082771,33.97593173,19.00666667,26.61,28.88944679,39.3272982,27.42904107,7.66,18.09,15,23.36,44.44989713,31.255,34.43,9.39,21.9920066,9.584398102,23.51509115,7.09,7.26,17.50754487,9.491881008,46.22579742,12.64,18.74800473,24.96938779,28.52699639,36.35793113,21.05288707,18.71178395,15.85895714,23.53828296,31.23553025,11.26,49.60182914,59.39475031,30.33462633,9.430732314,21.16,21.45420505,10.96,58.6,13.65785793,17.67166231,23.08,23.55137431,10.89,21.43538932,26.91922637,25.51723044,52.66551752,23.83,20.67,23.78057655,53.54926782,14.28,39.49828258,14.1,30.82937792,6.03,17.65857538,6.66,12.24470588,28.62,33.3847276,36.1937913,12.09,29.79682371,46.59038582,35.13861375,26.66921162,28.31783915,42.58,21.03,8.46,15.57,36.01,10.34,14.54,45.08,22.14,27.99,33.86830465,14.8,8.57,18.24,10.74072512,31.92260847,29.01,28.955,17.91,48.24,38.21323507,21.49556032,13.83,31.89053014,30.17641272,52.76,34.96,24.23,7.81,43.74,34.98,31.5271249,44.59,28.2660342,16.57,39.8
19.5482128,9.033333333,10.44,17.53,33.53,33.58486155,42.06573985,43.75,5.91,8.33,12.56,8.53,27.37537575,10.7873681,17.33,14.48,35.4259986,13.25308863,8.89,19.55,24.47501957,20.37189959,58.04,6.3,3.14,31.70699762,7.28,9.45,24.3125,25.71,46.01,21.47791963,43.03727332,7.96,52.46,33.5425,23.61,19.14414286,10.81559819,37.44,52.13206164,12.90361635,33.91882933,19.68666667,25.6,28.97579851,39.0454382,27.27853878,7.64,18.11,15.04,23.13,44.78883525,31.155,34.43,9.3,21.82203833,9.693934081,23.78221018,7.08,7.27,17.66280659,10.16863304,46.06172304,12.56,19.00233812,24.92539662,28.46233027,36.83657688,21.41147502,19.34766667,16.15653139,23.73402752,31.24005124,11.57,49.5370027,61.68125766,30.28559407,9.514288713,21.23,21.23816735,10.8,59.3,13.67632697,17.65353752,22.8,23.30692555,10.895,21.25560336,26.88380633,25.98829042,52.57329983,24.14,20.28,23.32969384,52.83636048,14.33,40.23273713,13.94,30.68752139,6.08,18.01174689,6.77,12.21176471,28.29,33.42905145,35.72461252,12.09,29.69766623,47.44693779,34.77536741,27.20651905,29.15438122,43.07,20.92,8.52,15.89,35.78,10.16,14.63,44.74,22.11,28,33.38629857,15.1,8.86,18.27,10.71812892,31.58454756,29.19,29,18.37,48.66,38.13955324,21.72899627,14.13,31.75078198,30.06471187,43.59,35.6,24.5,7.89,44.06,34.92,31.91623429,44.4,28.03532594,16.6925,40.08
19.61697536,8.983333333,11.12,17.25,33.36,34.2440597,42.28858199,43.69,5.73,8.4,12.99,8.6,27.52458747,10.88004309,19.08,14.49,35.40829003,13.27993486,8.89,19.82,24.38262614,20.23988242,57.08,6,3.11,31.97558426,7.16,9.49,24.72,25.31,45.47,21.63299486,43.03727332,7.78,52.65,34.4875,24.81,19.27795115,10.99093638,37.71,53.10783818,12.99780333,33.90931226,19.95333333,25.78,28.63039164,39.39776319,27.61716892,7.7,18.23,15.05,22.83,45.01894303,30.135,38.97,9.4,20.8872128,9.631342093,23.5237079,7.2,7.67,17.75288117,10.19466196,46.84755296,12.48,19.27483819,25.08376483,28.39766415,38.34909745,20.7226087,21.16180264,16.19154012,23.56764465,31.37568099,11.42,50.51660221,62.30732515,30.73505647,9.347175914,21.46,21.04705708,10.85,59.3,14.44279229,17.89822208,23.13,23.40807676,11.05,21.36184052,27.22029666,25.84608364,53.4217025,24.89,20.34,23.86424551,52.80026391,15.88,40.91595067,13.75,30.34334488,5.65,18.20304812,6.71,12.70588235,29.12,33.84569569,41.70903568,12.18,29.55884575,47.66485151,34.78849679,27.53913794,29.91082884,43.57,21.16,8.42,16.38,35.71,9.98,14.52,45.74,22.47,28.33,33.76009921,15.1,8.89,18.18,10.79344957,31.43966431,29.12,29.055,18.42,49.04,38.3237578,21.71926977,14.12,31.58308418,30.45136864,45.12,36.5,25.48,7.81,44.57,34.82,32.68518855,44.71,28.72745072,16.785,40.35
