Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,HFC,NOV,COG,MUR,NBLX,OKE,HP,NBR,PDCE,MTDR,RIG,SWN,AR,CHK,CNX,CRK,CDEV,SM,RRC,QEP,GPOR,CLR,WLL,OAS,LPI,CPE,SBOW,REI,TPL,OVV,WES,PAA,PSXP,DCP,HESM,ENLC,ETRN,AM
9/28/2023,16808100,7151800,3964600,7574000,2274200,2994700,3294300,3587300,5824400,5879800,9156800,2474900,5174100,9576200,6715500,1599400,2365000,6520600,1221100,6091000,,3625400,,1337900,,8411700,1221600,167500,,1622800,11879000,22539300,4823300,907900,2566100,5526200,,2182700,2439000,,258400,,,,,1677800,493200,1622100,53500,2373000,1238800,4535900,,,1254600,2550900,2417300,4372400
9/29/2023,18810700,7395200,5308600,11278100,3374700,3330900,2841900,4302200,7513300,8093900,10057600,1866900,8529300,14575000,11356800,1744600,3231100,8853800,1851600,5004600,,4279800,,1655600,,6583300,1152900,182700,,1099900,12818400,15544800,4016800,934000,2232500,3926800,,1349300,1846800,,140700,,,,,1126900,459200,2308100,50100,3237800,1460900,4525400,,,798800,3261000,3426700,5420600
10/2/2023,14395000,6839600,4769500,7553600,2625100,3986700,2445800,4109700,6753100,6952700,10859900,1531800,6581200,16619200,11930900,2014000,4081900,10400300,1678100,7120400,,3923200,,1299400,,5811900,1234800,221700,,1433300,19520500,22971100,4484800,1270800,2299000,3417800,,2183200,3409700,,267500,,,,,1935900,400600,3277500,36500,2821000,1267400,4080500,,,781200,3074700,3882500,2663100
10/3/2023,13297100,6168600,4162600,8407900,1917900,3734100,2988400,5762100,7948300,5839400,7765900,1684700,7272700,16607900,9737800,2067400,2724500,8624300,1693800,3616500,,2480100,,1305000,,6405200,936800,157100,,727000,18501600,18026900,5568600,1368500,2037600,3237100,,1060100,2766600,,294400,,,,,1607400,373300,1757000,33700,2263000,1988700,4131800,,,715300,1787400,4154200,3624400
10/4/2023,19622200,9664700,7287600,10923300,2814200,5777700,4464100,4097000,8409900,7840900,15878800,2870900,8684600,17504300,12240200,2637200,3884800,14901400,2536200,6314300,,4946700,,1422300,,5428800,1180500,308800,,1354800,20391600,33340000,4528000,1626200,2355300,4130700,,1627800,3131200,,152900,,,,,2890500,448200,4572500,36200,3852900,1225300,4877700,,,610000,1982800,4546300,2061800
10/5/2023,20128800,8073000,4070100,7491800,2526400,4003700,3206000,3399500,6924200,6898100,10278000,1690900,5538000,17520000,10531300,1830600,2787400,10595100,1718300,4331200,,3370800,,1379800,,5458300,1016500,269600,,1117300,12332900,25029000,7250300,1398900,2999900,4254000,,1253200,2857100,,181100,,,,,1902100,469000,1866500,28800,2285900,766500,2638300,,,597600,1951200,3521000,1835100
10/6/2023,25363400,10187400,4209100,8642600,3477800,3372000,2625100,2829400,5788500,6259300,12535200,1753600,5605800,13026900,10641300,11203800,5666700,11573000,4441200,4961400,,3218300,,1602200,,5106100,878900,282900,,1575700,11707900,22203000,6643400,2030200,2573100,5482400,,1301800,4153500,,149400,,,,,1638300,333100,1844600,45700,2859400,574300,3799100,,,473400,1489300,3092800,1487900
10/9/2023,22369900,8183500,6532800,6667700,3720000,3354000,2769800,3798900,4680300,6507900,17276600,1715500,9903000,18370500,16614100,5311800,5709900,10939200,2184400,7072200,,3678400,,1643800,,5414200,1031000,219600,,1304100,9276700,24398900,6056000,1840500,2591800,4296100,,1400400,3802200,,215500,,,,,2715200,289200,3044200,66200,2532600,569400,2712300,,,576300,1408700,3426200,1670900
10/10/2023,13892000,6512900,5705500,6608900,2833700,2946300,2662300,3998900,4625200,6256800,7885600,1152500,6024000,11827200,9329800,2539100,4050400,7999900,1661600,4703600,,3031800,,1565600,,4060500,980700,144000,,1026900,6833200,15240900,3200400,1522800,2256000,2679500,,1223400,3835600,,118500,,,,,1384000,498600,1717400,53000,2114100,514100,1610000,,,459800,1132500,7718800,1540800
10/11/2023,57939000,12570700,7300700,5641100,2447400,2825100,2035900,3012300,4290600,3845200,11481200,2121700,6052100,11583400,9613900,20458600,2961900,8053300,3028200,4485400,,2739000,,1431000,,3936900,1687800,156800,,1184300,10806700,13543100,2601600,1625000,2483800,3345500,,1393400,2647600,,99800,,,,,1701600,321300,2156800,46000,2076900,1294800,4543000,,,437200,1960800,7055700,1567100
10/12/2023,31183000,7397000,3859500,5023100,3039000,2773900,1976800,3961700,4564100,3978700,8634600,1731100,5969200,13902000,10170100,9106600,2670600,8040700,3206300,3679400,,3119200,,1783100,,3669700,997200,114900,,1952000,32495500,14886500,4783700,1292200,2988900,3045200,,1296100,2824500,,120400,,,,,1505100,311100,1487500,58700,3062300,951400,3616800,,,420200,1750500,4587300,1602600
10/13/2023,30276500,8042800,5589100,6819500,3573300,2568800,3393200,3825100,5212200,6614200,15373900,1665800,7413300,14080900,12716100,6458100,5200500,10185400,2908300,7584200,,2896200,,1182500,,3597600,889600,209300,,1614500,11526900,30953600,4252500,1280600,2454400,2871700,,2022600,2707100,,103200,,,,,2025900,379600,2350200,51500,3346800,1135000,3504100,,,509900,1579900,3439600,1524200
10/16/2023,18452000,5446000,3769500,5949900,1993600,2406900,2750200,2852000,6400100,5747300,8005600,1459900,5982300,11369600,10009900,3603700,3703300,9632900,1661700,3867700,,2520300,,1312800,,4143600,694700,185900,,980800,17864600,14334700,2981900,986400,1825200,2744700,,1965300,1998500,,71300,,,,,1344300,354000,1887600,28700,2049000,698200,2716000,,,1038900,1394100,6834800,1547100
10/17/2023,19775400,7538300,4213800,6525000,2670000,1991400,2471900,2277900,8399300,4621400,7290600,1423600,6340900,15252800,9537100,4529400,3653500,9484500,1925700,4262400,,4059700,,1271400,,4641200,765500,207200,,1586400,7299200,87529700,6519900,4885400,3929800,3663700,,1382500,4190600,,224800,,,,,1433500,237200,2233100,42800,2331400,1650200,3338600,,,859700,2260900,4509300,2331000
10/18/2023,23380300,6893500,4781900,6964100,2307600,2215700,3249700,3780400,7404900,5061900,8930500,2127500,8251100,14680000,8559000,4298900,3288500,10883400,1996000,3613800,,3504100,,963500,,3802800,797200,225200,,1557700,12446900,44665200,3989300,2238100,1344700,3641900,,1486900,2462700,,149700,,,,,1499200,312400,1074100,32400,2027200,520700,2881000,,,1050100,938400,3685100,2475800
10/19/2023,20972500,6580200,4491300,7488400,2421300,1906500,2091400,2998600,5424100,4229700,8545800,1877200,7749700,17788800,15988500,3386300,4062700,12615900,1580300,3024700,,3398800,,1414400,,4445200,3356000,263700,,2034200,15253200,32929600,4537500,1831700,2197300,3733900,,2564900,2579000,,131800,,,,,2414400,398300,984100,36800,2732400,1231900,3198900,,,651200,1784300,22680700,2190600
10/20/2023,22439800,7457300,5289400,13100700,3424300,2478900,2667200,3075600,9725800,5258300,8261000,2210300,9437200,16349400,10391700,3324900,4035200,7907300,2465100,4161800,,3934100,,1249200,,4004400,1432300,261000,,1964600,15993400,19956700,5008300,954600,2463300,2219200,,1781700,2421200,,108300,,,,,1675900,262700,3098800,44600,2264300,589600,2761100,,,767300,1462000,7983700,1548000
10/23/2023,18185000,16232400,5969400,9655500,2281300,2422700,2463500,2749000,4343800,6111500,16032400,11092100,7764500,12852400,10398100,3057600,3173300,8084400,2548800,5565300,,2707900,,1558300,,3006700,1206900,197700,,1632500,11397800,24121000,4079900,1679000,2438900,2234100,,1764600,2868000,,146900,,,,,1545100,202700,2355100,48800,2198500,516300,1876900,,,2169700,1208800,6846700,2093600
10/24/2023,16786100,17689900,4664400,8407100,1813900,1759100,2331600,2913400,8847000,6887200,7463000,14845100,10122100,12964000,9790600,3044300,3074700,5672600,1604600,4824000,,3597700,,929900,,2935500,797700,198300,,1621000,8963100,12028600,4043900,1054400,2487000,2301300,,1393000,2311200,,101000,,,,,1100200,185600,2813600,58400,1806500,794000,1767200,,,785400,1243500,5621000,9101600
10/25/2023,22047300,10502400,5010600,8571800,2421900,2479500,2581100,3056200,5239700,7625300,6676100,6290600,9022800,11215600,8491800,3427400,2499000,6337400,1596700,8493000,,3178600,,1433600,,2913000,813200,180700,,3695300,12953100,16718600,4297900,1787300,4414900,2765100,,2442600,3708800,,111600,,,,,1358300,246800,1826300,36100,1899400,500400,1649600,,,1351600,1382200,4583900,2039600
10/26/2023,18768300,10830400,6066500,8157500,2367500,2929200,3517900,3992500,5014200,9540400,8717500,7910200,8470700,11306900,9045900,1890600,2678100,5500600,2669100,11757200,,4455000,,1709700,,2497900,732700,689200,,1539700,11963600,20994800,10589400,1167500,3286900,3931300,,2080600,3845200,,130700,,,,,1168100,154900,1771400,46800,2311100,602100,2190500,,,1002000,1389100,4998800,3634600
10/27/2023,23092000,24524300,5312500,6944500,2779000,3524200,5214900,3674500,5468800,6111700,9197900,8660700,7357400,14657000,8166300,2318300,3287600,8089500,1589100,6730800,,6594600,,1364500,,3265400,655800,346700,,1354800,16515400,14356300,7586100,1048900,3531000,3342400,,1579500,2219900,,76400,,,,,1023300,179100,1600400,32000,2625900,597800,2323500,,,932700,1147400,3646000,2554100
10/30/2023,19379900,13857100,5830500,6698000,2614600,2949000,3194600,2925400,5000400,8112900,7252600,6850700,6783100,16123200,7619200,2683800,3323200,6815200,1496200,6756000,,3911100,,1289600,,3515500,971600,434800,,1193500,17892800,16753900,5115100,1337800,2068000,3670100,,1585300,2071500,,78600,,,,,1331900,187200,1184900,47600,2117200,541200,3548600,,,1120300,1592600,5056000,2704000
10/31/2023,22185200,14261300,4505000,8045900,2368400,4139700,3618600,3914800,6446900,6800800,5572700,4664400,6359800,13132600,8131700,2720500,3638000,5896200,1342500,5551800,,3792800,,1443800,,4062200,724300,180100,,1940800,28002700,20515600,5390900,1509300,1607600,10117500,,1041900,3969000,,138300,,,,,975400,298200,1472500,31500,2472400,873100,3202100,,,1137400,1636700,4917200,1518700
11/1/2023,28984900,10819600,8350900,6197300,3394600,4023200,3343100,3741700,6094700,9178100,6285100,6596700,4995200,15920600,9976600,3372500,2930800,7565000,1700500,4283200,,4564700,,1372500,,4952300,1060600,282400,,1218100,20942500,15820300,4101700,2233000,1681400,3514100,,1207200,3232300,,347400,,,,,1406800,202000,2615700,84400,2414800,994200,3066700,,,939900,3557700,4569700,5174800
11/2/2023,25212700,11099100,9068700,5811800,4313600,3828200,2566900,3569500,8445100,10112400,7404200,3760500,5385800,18524900,13574200,3265600,7207500,6014900,1621200,5599700,,2865600,,2987700,,5098100,940400,374500,,922400,12359700,17538900,3496200,1615300,2386700,2728400,,1740500,2109700,,257600,,,,,3411100,374800,2569800,46200,3980000,2755900,4416300,,,1057400,3910200,4193300,2441800
11/3/2023,30549000,13153000,5934800,5895900,5531200,3275600,2525000,3297600,5508000,5518000,8657300,6375700,4748200,12815500,12898600,2659300,4891500,7007900,1294200,4332400,,2957300,,2144800,,3466800,1419400,219700,,1202200,13463000,22378600,3233900,1617500,2521400,3478200,,2779100,2716500,,207400,,,,,2529000,303300,2719800,41800,2262300,1368100,6247200,,,1072800,2305200,3967900,1801200
11/6/2023,19097300,10634200,4610800,5165500,4344500,2427500,2484500,2073100,4660000,4190700,8165900,1807900,5415900,11851700,9422600,1480800,3141500,7874000,1914800,6268600,,2446600,,2377100,,2703800,1977900,247100,,1173700,14868500,28902900,4911300,2892200,3603900,4936100,,1788700,3212000,,181400,,,,,1821700,351100,4697600,43900,2246400,857300,4260800,,,739100,1491300,2926500,2061400
11/7/2023,20272500,15054600,5491000,17838000,3582100,2843300,2180700,2641500,6088700,9759200,13014700,4455500,6552300,18310000,13193200,1915800,3994700,11263500,3074600,4862000,,3120900,,2874900,,3465600,1539300,340100,,1689500,19471400,26226600,4715600,2276600,3403600,4858400,,1877000,3729800,,176600,,,,,2284700,403600,3763900,35100,3929300,1735600,4011900,,,910900,1614000,3699300,1821900
11/8/2023,19184100,12654100,5884300,13767100,3840500,2949700,2898600,3278200,5837200,10744900,11345100,3705000,7036100,10910500,12691300,1754300,4417200,14232200,2448500,5410300,,2697000,,2841000,,2941400,1713300,327300,,1733600,21462400,15922800,3902300,1602100,3685000,3981400,,2216800,2343200,,164000,,,,,1972800,279100,3311100,40200,4742300,1401000,2950800,,,1987100,1836000,2631200,1941100
11/9/2023,18380500,10359500,4306200,9278600,1827000,2297300,1802200,2553300,6702900,7238600,7046600,3820900,4658400,15076600,9548800,1845000,3833200,9925700,1785400,2226700,,3164400,,1612800,,3344500,3016100,381900,,1337100,14833300,17204200,5483100,953500,2435400,2527900,,1333100,2140900,,140500,,,,,2204500,228900,2197300,71800,2863700,1033500,2098900,,,602400,878500,3730500,2909100
11/10/2023,17825500,11988200,4602300,9267900,1934300,2377500,2429400,2965800,6033600,10032600,7604100,3468800,4292000,12669800,7060000,2844500,2500200,11178100,1692200,3165700,,3945100,,1238000,,3039200,1643900,296000,,1072600,11237300,27424300,3558400,2232100,2187200,3641000,,1351400,2164900,,92100,,,,,1479300,301200,1990500,21800,1750800,652200,1832300,,,703100,1187200,4173200,1159400
11/13/2023,15308400,8747700,3225700,6853600,2413500,2400900,1487900,2831700,4202800,7519100,6830600,2408100,3605400,9358600,10467300,1183300,3169300,8175900,1289700,3116900,,1925500,,965600,,2912000,1070600,204400,,1414100,14936100,11581300,3344800,1257100,2273300,3029200,,1407100,3139200,,127700,,,,,1241300,285000,1491500,23800,1572500,765600,1978100,,,575800,1676400,2321800,1401200
11/14/2023,18260500,11224400,5421700,6989700,2556100,2986400,2407900,2847500,5335700,12074200,6766900,2981000,5498700,12593100,7896600,1276100,3475400,6847000,2417800,3355200,,2477400,,1478600,,3281200,1562600,267800,,1237100,11930200,15771200,3532600,1093200,2826300,2339600,,1190500,2331500,,118900,,,,,1383600,369500,2381100,18600,4006400,894900,2912100,,,936600,1003300,3941800,1349400
11/15/2023,20137600,10052100,4733300,8328000,3861900,3226600,3203500,3239000,9133300,8082200,6789600,2226200,6696800,16813600,7638600,1734000,3379600,7318600,1785600,4725700,,2789900,,1511100,,2881200,1156900,326500,,1109600,12255600,20967000,3383400,1666800,2235500,2571900,,1203600,1745900,,86200,,,,,1598000,217600,2620500,25400,3719400,708700,2741100,,,1410000,4032000,3336800,2138600
11/16/2023,22469100,14031300,6733200,11053300,4075100,3494100,4559600,3365800,7654000,7517200,10976600,3680800,8186800,14554100,9444800,2364900,6600100,12410900,3097600,5343800,,3447200,,2000100,,3224600,1271100,282800,,1665500,19287000,54296600,7086700,2017500,3307800,4223200,,1302800,3716300,,129200,,,,,1706300,348200,3042700,31900,2476900,709400,3076300,,,710400,1294600,2804500,1494100
11/17/2023,22984900,11075600,5799100,14077300,3667500,3451500,3354300,3131200,9538000,7981600,9178000,2420500,6189300,13708200,11222100,1826000,5052700,9335200,2182700,3890900,,3953500,,1486900,,3071900,1216600,261300,,1446400,12572200,11064300,3688600,1163800,3636200,3758600,,1750900,2116400,,147600,,,,,1336600,759300,2449700,19400,2253400,975200,2120500,,,624700,1593500,2533900,3689200
11/20/2023,17458800,8062400,4046400,8086900,3133700,2387100,2876700,2324600,4795000,7449000,6135400,2844400,6056300,10062100,8654700,1940900,3280000,7587800,1421400,5044200,,2715000,,1080100,,3198700,1010800,160800,,803600,12804600,18131800,5013300,949900,2056400,2155900,,1084400,2686200,,104300,,,,,1366800,512800,1623900,27200,1918100,601300,1969100,,,864300,1499300,2729200,1757300
11/21/2023,14989000,6783300,3720200,6888800,2281200,1926800,2039400,2369700,5281800,7752500,6092600,1524400,4322300,11961200,7359300,2204900,2166800,5040000,1127800,4412600,,2279100,,1556700,,2606100,1036200,286200,,1277200,11332400,10954600,3847400,1616200,1608000,2497300,,1288100,3734400,,136700,,,,,897400,314700,1342300,24100,5157900,556500,2121200,,,552000,1020700,2143000,1256800
11/22/2023,18072000,7216100,4559000,7941900,3369300,2422200,2212000,2631200,4168300,6071600,10582400,1579100,4816800,13233400,7856600,1613600,4495800,6973800,1363500,4660400,,3091000,,1383500,,2479600,1419400,332700,,1192500,10456400,12959100,3028100,985200,2005900,2217300,,1283600,3310200,,153500,,,,,1952000,346100,1273600,22300,3877900,391000,1694400,,,497500,1368000,1637000,1567400
11/24/2023,9480800,3861000,2159200,3077600,1318100,1264300,1173600,1204900,2022500,2408200,4449200,804200,2266100,5988100,4542200,689700,1600400,4050600,549800,1794500,,1449200,,403200,,1054700,364800,70800,,314200,8388400,5595500,1320300,556900,853200,1196500,,439100,635100,,60900,,,,,602800,145800,781300,16100,1453100,196900,958200,,,191200,446200,1150900,620600
11/27/2023,18013500,9850800,5289500,6371200,2384200,2178700,2447200,2455000,4607500,4431400,8319500,2155600,7736600,10947000,9620300,2391100,3670900,8319900,1232200,2968700,,2831800,,1077300,,2370800,1069800,309600,,844000,12822100,12421900,4762500,1473400,5273600,2696200,,983700,2675500,,136800,,,,,1051900,285300,841500,52500,2625800,639200,2268200,,,562000,960500,2347400,1741200
11/28/2023,20629500,9746500,3469100,5620900,3380900,2465000,1926400,2045500,5705100,5723700,6972800,2232000,6057500,10998500,7220600,2297200,3073200,5942200,1066600,4135100,,2918700,,1024000,,2393500,1285100,375300,,841400,11739100,18890400,3239800,1647700,2415400,2029000,,881600,1838000,,186500,,,,,949500,383600,979600,39200,2504400,663900,1509700,,,704000,922000,2477200,1897600
11/29/2023,26802100,16417100,6065300,8002000,3000100,2935900,6873900,3180500,5032300,5604400,7542200,12129900,5812100,13975800,8496700,2481800,2557300,6470300,1031500,6325400,,2549900,,1078000,,2818500,1401900,214800,,962200,12157600,13632400,4337900,1436100,2395600,2589900,,1115300,3798700,,135500,,,,,1258200,355800,1764200,26700,3641600,902800,2289800,,,1245200,2646900,4014800,1779500
11/30/2023,29254700,16276000,10242700,11520300,5597800,5973500,9147400,4460700,13200800,9304800,15858700,9536800,13769000,23071200,15874300,2124300,5839700,12904400,2406800,10287800,,3131800,,1329700,,6675900,1860800,319600,,1093200,23816800,29740200,6402200,2007700,2400700,3920000,,1613000,3955200,,210000,,,,,1796800,613600,1800400,91600,4070700,2636800,6320400,,,2087900,4571500,4806500,2412600
12/1/2023,17843200,11905500,4675100,6377200,2989500,3124600,4756200,2514800,6282300,5960000,9704400,6123400,6670500,12718900,6863500,1805900,3208900,6380700,1353900,4132800,,3037000,,1467100,,3775900,1654400,547400,,1003200,14007600,12119100,3315400,1247000,1613500,3013700,,1012300,1572900,,134200,,,,,1311100,414000,1499300,55600,2912000,1132500,3613800,,,878300,1849900,15652600,1982200
